id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
774022771650835623,Waterfront Luxury Hideaway Home,225676412,Amber,,Glenorchy,-42.77181,147.25406,Entire home/apt,307,2,13,2023-03-03,4.19,2,123,13,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
774112379126645613,Perfectly located house - Hobart,158019725,Ana,,Hobart,-42.89185,147.33329,Entire home/apt,300,3,1,2023-01-01,0.43,2,67,1,Exempt: This listing falls under the 'home sharing' exemption
774123293400302796,Yellow Boat Harbour Beach Apartment,180030336,Joesephine,,Waratah/Wynyard,-40.9303831,145.6176615,Entire home/apt,200,2,12,2023-03-04,4.80,2,315,12,Exempt: This listing falls under the 'home sharing' exemption
774183030564174861,Coach House on Hampden,58405154,Jacob,,Hobart,-42.8898855,147.3323194,Entire home/apt,463,1,5,2023-02-18,1.90,1,165,5,Exempt: This listing falls under the 'home sharing' exemption
774702954831763183,Barefoot Bungalow,147137229,Debra,,Clarence,-42.95509,147.53335,Entire home/apt,321,2,6,2023-02-19,2.47,1,204,6,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
774716899352257739,Hot Tub - Views of Redbill Beach,96784548,Emily,,Glamorgan/Spring Bay,-41.8646007,148.2824349,Entire home/apt,410,2,10,2023-03-02,4.00,36,12,10,Exempt: This listing falls under the 'home sharing' exemption
774769692051835348,Bask,96784548,Emily,,Glamorgan/Spring Bay,-41.8753444,148.2995229,Entire home/apt,293,2,9,2023-01-31,3.46,36,325,9,Exempt: This listing falls under the 'home sharing' exemption
774883386597542154,Blue Lagoon Coastal Retreat - Falmouth *NEW*,401616388,Casey,,Break O'Day,-41.5096091,148.2712271,Entire home/apt,345,2,3,2023-02-11,1.20,17,267,3,DA 2022/00300
774968667905920191,Lenah Valley Villa,169013061,Anna,,Hobart,-42.8672632,147.2808941,Entire home/apt,260,2,13,2023-03-05,4.29,1,291,13,PLN-22-501
775012320655299966,Hobart City House,5553278,Chanel,,Hobart,-42.88289200000001,147.3203917,Entire home/apt,350,2,6,2023-03-06,2.40,1,28,6,Exempt: This listing falls under the 'home sharing' exemption
775103811019570032,The Writers Treehouse,17573451,Jessica,,Burnie,-41.04982,145.90059,Entire home/apt,335,2,1,2023-01-01,0.44,2,34,1,Exempt: This listing falls under the 'home sharing' exemption
775403375817150372,'Indica House' - Hempcrete Villa,18118209,Rae,,Kingborough,-43.3107073,147.2442153,Entire home/apt,260,2,7,2023-02-22,3.23,2,165,7,DA-2022-432
775568896852231884,Miss Adeline's Cottage Tamar Valley,141916380,Samantha,,West Tamar,-41.2899,146.97563,Entire home/apt,232,2,2,2023-01-29,0.92,15,360,2,Exempt: This listing falls under the 'home sharing' exemption
767106038525835602,"The Purple Shack, Weymouth TAS",385060444,Eve,,George Town,-41.01521,147.15554,Entire home/apt,200,2,0,,,1,178,0,Exempt: This listing falls under the 'home sharing' exemption
767111975039576467,Waterfront 'Jemadda' Family Lodge,363913124,Macy,,Sorell,-42.82756,147.86007,Entire home/apt,411,2,7,2023-03-06,3.33,7,330,7,Exempt: This listing falls under the 'home sharing' exemption
767543316262546206,Rockpool Cottage - New Listing -,480122603,Sarah,,Kingborough,-43.3569762,147.2325632,Entire home/apt,229,2,6,2023-03-02,2.86,14,313,6,DA2020350
767662649110073050,Historic Waterloo Cottage,469184059,Elle,,Hobart,-42.89052,147.33472,Entire home/apt,545,1,2,2023-02-24,0.98,1,231,2,PLN­-17-­585
767761177648189414,Modern escape in trendy Moonah,489047660,Kosta,,Glenorchy,-42.8482305,147.3059723,Entire home/apt,183,2,12,2023-03-03,4.62,1,166,12,Exempt: This listing falls under the 'home sharing' exemption
767777315263048984,Three Little Pigs Escape - Main House + Cabin,480122603,Sarah,,Kingborough,-43.29133,147.32538,Entire home/apt,566,2,3,2023-02-19,1.22,14,317,3,Exempt: This listing falls under the 'home sharing' exemption
768282113557319085,Riley's Rest,489135452,Stuart,,Tasman,-42.95545,147.87098,Entire home/apt,210,1,3,2023-02-13,1.38,1,89,3,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
768299062878879041,A room for two guests,476770890,Lory,,Hobart,-42.9083802,147.3382075,Private room,60,1,2,2023-02-11,0.92,2,251,2,Exempt: This listing falls under the 'home sharing' exemption
768319690790373851,The little house on the hill,5266238,Moxxi,,West Tamar,-41.40124,147.08524,Entire home/apt,219,2,5,2023-02-23,1.72,76,341,5,PA2022122
775832111733167125,"The Pearl, Beachfront, White Beach",59398780,Paquita,,Tasman,-43.11868682820151,147.73635570052494,Entire home/apt,800,2,1,2023-01-07,0.48,1,295,1,DA 99/2022
775876142700578597,Catani,213445720,Amanda,,Hobart,-42.86430208116271,147.2927499935031,Entire home/apt,160,3,6,2023-03-06,2.17,1,248,6,Exempt: This listing falls under the 'home sharing' exemption
776163902276964354,Hawley Hideaway,443325411,Jude,,Latrobe,-41.14949,146.54315,Entire home/apt,309,2,9,2023-03-04,3.80,1,247,9,L-DA252/2022
776195013907438878,"Saltwater Lodge, close to beach",53882898,Fay,,Glamorgan/Spring Bay,-41.87128,148.2898,Entire home/apt,290,2,4,2023-02-26,2.07,4,354,4,DA 2022/126
776314990290164857,Stunning Trevallyn Views,92557519,Donna,,Launceston,-41.43054,147.11817,Entire home/apt,173,3,1,2023-01-03,0.45,59,152,1,DA0505/2022
776319779641795905,Cosy Cottesloe - 2 Bedroom Unit,151871346,Retreats Tasmania,,Clarence,-42.8529806,147.3637151,Entire home/apt,288,2,1,2023-01-01,0.43,11,344,1,PDPPLANPMDT-2019/001177
776554185768636804,"Campbell St Cottage, Hobart CBD",361310393,John,,Hobart,-42.87574,147.3246,Entire home/apt,223,3,8,2023-03-05,3.53,2,103,8,PLN-22-649
768437736114879195,River Views,25511005,Natalie:,,Hobart,-42.90733,147.33917,Entire home/apt,250,2,12,2023-02-23,4.50,39,107,12,PLN 22-198
768459539785222725,Sunny Beach Holiday Home 80,86465510,Leo,,Kingborough,-42.98851,147.32424,Entire home/apt,209,1,9,2023-02-24,3.46,3,339,9,DA-2022-415
768516403854139756,Three Little Pigs - Main House,480122603,Sarah,,Kingborough,-43.29271,147.32738,Entire home/apt,286,2,13,2023-03-01,5.49,14,354,13,Exempt: This listing falls under the 'home sharing' exemption
768598184539606176,Bed,10549690,Lief,,Clarence,-42.87216,147.37829,Entire home/apt,43,7,11,2023-02-05,4.34,1,0,11,Exempt: This listing falls under the 'home sharing' exemption
776900852433472356,Earth and Ocean Beach House,77168859,Chris And Mary,,Break O'Day,-41.43049,148.27059,Entire home/apt,286,2,5,2023-02-26,2.78,1,58,5,BA 089-2017
768702256069236576,Private Cozy Room in Launceston,14829907,Martin,,Launceston,-41.39416,147.12283,Private room,85,1,3,2023-02-21,1.02,1,178,3,Exempt: This listing falls under the 'home sharing' exemption
768926797011345930,Rosetta Heights,156415165,Zac,,Glenorchy,-42.81896,147.24444,Entire home/apt,290,1,22,2023-03-03,9.17,1,128,22,PLN-20-454
769034350192983714,History and modernity combined,387871007,James,,Hobart,-42.8918396,147.3250124,Entire home/apt,414,3,6,2023-02-15,3.00,1,118,6,PLN-22-647
769117024812693979,"Cosy Cabin, Big View !",293547221,Cherie,,Sorell,-42.8987,147.67572,Entire home/apt,100,3,10,2023-02-13,3.90,1,110,10,Da2022/319-1
769177658033441908,Crescent Cove - Funky 1 Bed Flat,126536786,Jonathan,,Hobart,-42.88957,147.31433,Entire home/apt,203,1,8,2023-02-18,3.48,2,348,8,Exempt: This listing falls under the 'home sharing' exemption
776968718390834159,Studio apartment.  Unit 7,160135076,Joanne,,Break O'Day,-41.32136,148.24943,Entire home/apt,152,1,8,2023-02-21,3.29,6,354,8,"Exempt: This listing is a hotel, motel, or caravan park"
590049130297371724,Wings Wildlife Park -  2 x bunk room,221031677,Gena,,Central Coast,-41.26334,146.0474,Private room,245,2,1,2022-04-17,0.09,10,365,1,"Exempt: This listing is a hotel, motel, or caravan park"
590071590205342844,Wings Wildlife Park Double room - NO LINEN,221031677,Gena,,Central Coast,-41.2623,146.04705,Private room,66,2,3,2022-04-18,0.27,10,365,3,"Exempt: This listing is a hotel, motel, or caravan park"
590080703195459419,"Wings Wildlife Park
Double room - no linen",221031677,Gena,,Central Coast,-41.26303,146.04658,Private room,66,2,7,2023-02-25,0.64,10,352,7,"Exempt: This listing is a hotel, motel, or caravan park"
777020044425220939,Aquila Glamping-secluded luxury,475235627,Alice,,Clarence,-42.7338958,147.4683374,Entire home/apt,384,1,6,2023-02-24,2.95,4,356,6,PDBLDNOTFY 2020-14922
777079048165696372,The St.John Cottage,92557519,Donna,,Launceston,-41.44367,147.14438,Entire home/apt,145,28,0,,,59,104,0,DA0304/2022
777105797990055840,Room 2 - Bed & Breakfast (Derby),342106959,Steve,,Dorset,-41.09865,147.82571,Private room,120,1,3,2023-02-12,1.34,6,0,3,"Exempt: This listing is a hotel, motel, or caravan park"
777109100422540982,Room 3 - Bed & Breakfast (Derby),342106959,Steve,,Dorset,-41.09699,147.82408,Private room,120,1,6,2023-02-19,2.65,6,0,6,"Exempt: This listing is a hotel, motel, or caravan park"
777111923692906020,Room 4 - Bed & Breakfast (Derby),342106959,Steve,,Dorset,-41.09838,147.82516,Private room,120,1,9,2023-03-03,4.15,6,0,9,"Exempt: This listing is a hotel, motel, or caravan park"
769619935171172543,Kathleen's Cottage,412597880,Kate,,Burnie,-41.07331,145.89397,Private room,71,1,0,,,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
769664135113565062,Permaculture Beach Retreat,489363859,Tammy,,Clarence,-43.03552,147.41138,Entire home/apt,479,1,0,,,7,364,0,Exempt: This listing falls under the 'home sharing' exemption
769684018371837987,Heart of the City: Better than a hotel (3bd/1ba),489363859,Tammy,,Hobart,-42.884275814773495,147.31824036687613,Entire home/apt,265,1,9,2023-03-03,3.70,7,175,9,PLN-22-610
777220442494180333,Farm Stay,136722723,Kim,,Tasman,-43.12544,147.84868,Entire home/apt,283,2,1,2023-02-27,1,1,358,1,DA 132 / 2022
590133178471140906,Luxury Hamptons Retreat,451166614,George And Mira,,Huon Valley,-43.18724,147.08291,Entire home/apt,500,2,0,,,1,318,0,7830074
769787837200041461,"Wild @ Heart - Tullah, Tasmania",384133518,Andrea,,West Coast,-41.7382539,145.6143638,Entire home/apt,152,1,0,,,2,203,0,DA 2022/18
769877243969531403,Hobart Apartments 1,489196190,Addy,,Glenorchy,-42.84063,147.30689,Entire home/apt,179,1,2,2023-01-31,0.61,3,365,2,369T
769877714830062264,Secret Forest Cabin,2066118,Rosemary,,Meander Valley,-41.67938,146.67915,Entire home/apt,180,2,9,2023-02-16,3.03,1,27,9,Exempt: This listing falls under the 'home sharing' exemption
769883671406312649,"Kangaroo Bay, hidden secret!",476332266,Danielle,,Clarence,-42.86828,147.3608,Entire home/apt,324,3,3,2023-01-19,1.23,1,340,3,Exempt: This listing falls under the 'home sharing' exemption
769885969805834377,Stunning Water&Ferry front view House @ Kettering,425096584,Bryan,,Kingborough,-43.1286,147.25484,Entire home/apt,349,1,10,2023-02-23,3.33,15,78,10,Exempt: This listing falls under the 'home sharing' exemption
769897149970445005,A place to stay on Davey.,289013155,Cindy,,Hobart,-42.8915278,147.3202753,Entire home/apt,325,1,0,,,1,326,0,PLN-22797
769914879874883198,Hobart Apartments 2,489196190,Addy,,Glenorchy,-42.84157,147.30514,Entire home/apt,179,1,3,2023-02-12,1.41,3,363,3,369T
770035341667706583,Stunning 3 Storey Residence with Views,5266238,Moxxi,,Launceston,-41.44342,147.13307,Entire home/apt,432,2,4,2023-02-15,1.29,76,137,4,DA0443/2021
777310546625930378,South Hobart Home,2020717,Danika,,Hobart,-42.9018531,147.280674,Entire home/apt,290,2,4,2023-01-28,1.79,1,86,4,Exempt: This listing falls under the 'home sharing' exemption
777722385318669242,Spacious 5-bedroom federation home in CBD,102668123,Nell,,Launceston,-41.44872489999999,147.1458543,Entire home/apt,266,1,1,2023-02-25,1,12,148,1,Exempt: This listing falls under the 'home sharing' exemption
770035459491437487,Architectural Home With Views Of The Tamar,5266238,Moxxi,,Launceston,-41.44139,147.13146,Entire home/apt,418,2,2,2023-01-27,0.98,76,147,2,DA0443/2021
590663179265081032,Entire residential home - Elmwood @ Boat Harbour,430018617,Ann,,Waratah/Wynyard,-40.93833,145.62448,Entire home/apt,224,2,34,2023-03-05,3.13,1,35,34,DA 235/2021
770474917977863515,Red Chapel abode -  character and comfort,436692322,Jo And Matt,,Hobart,-42.91008,147.34609,Entire home/apt,299,2,6,2023-02-11,2.02,56,82,6,PLN19861
770541890767476565,Townhouse on Penquite,15031255,Danyelle,,Launceston,-41.4522012,147.1730125,Entire home/apt,300,2,2,2023-01-04,0.87,1,11,2,DA0727/2021
770625380301341557,True Blue One,340322836,Neale,,Kentish,-41.3816258,146.3231335,Entire home/apt,288,2,4,2023-02-25,4,5,363,4,DA2020/74
771163134901814702,Pauline Room - Double and Single bed,67281294,Stephen,,Launceston,-41.43494,147.12344,Private room,155,1,15,2023-02-24,5.11,4,353,15,Exempt: This listing falls under the 'home sharing' exemption
771201111441103658,Mister Percival’s,489645334,Andrea,,Huon Valley,-43.31075,147.04154,Entire home/apt,169,2,2,2023-02-18,2,1,350,2,2843941
771239223702577323,Eleven on Boaty….by the Beach,25925382,Andrea,,Waratah/Wynyard,-40.93099,145.61825,Entire home/apt,220,2,3,2023-03-04,3,1,281,3,DA 151/2006
771254194967486722,True Blue Two - Just for You ?,340322836,Neale,,Kentish,-41.3817063008863,146.32294038095094,Entire home/apt,134,1,9,2023-02-25,6.28,5,361,9,DA2020/74
771267777240752306,True Blue 3 - The View,340322836,Neale,,Kentish,-41.381766676485604,146.32297256745912,Entire home/apt,179,1,1,2023-01-29,0.73,5,361,1,DA2020/74
777759955417764499,The Dannebrog Lodge Room 1,488914521,Aylin,,Devonport,-41.17179,146.36275,Private room,164,1,2,2023-01-25,1.30,4,356,2,"Exempt: This listing is a hotel, motel, or caravan park"
778514987029940684,Violet Cottage in the City,377533883,Kathryn,,Hobart,-42.8864959,147.3181856,Entire home/apt,174,3,12,2023-02-26,5.00,1,337,12,PLN-22-613
778529184955869435,"The Blue House, City Location, Free WiFi",94688819,Stuart,,Hobart,-42.8889757,147.3183248,Entire home/apt,236,3,4,2023-02-09,1.60,9,27,4,PAE-22-290
778547584741294288,Historic Home close to CBD 3Brm with views.,118612901,Lisa & Andrew,,Hobart,-42.87438,147.32649,Entire home/apt,354,2,9,2023-02-27,3.91,11,134,9,PLN­22­552
771307811198055243,Derwent Valley Family Home,72559185,Matt,,Derwent Valley,-42.77094,147.05036,Entire home/apt,386,3,0,,,1,250,0,Home-sharing exemption
771352112315626341,True Blue Four - Couples Plus ?,340322836,Neale,,Kentish,-41.38095,146.32414,Entire home/apt,179,1,1,2023-02-22,1,5,257,1,DA2020/74
590753767802701660,Townhouse Of The Year Tasmania In Launceston,5266238,Moxxi,,Launceston,-41.44628,147.13614,Entire home/apt,434,2,12,2023-02-19,1.10,76,169,12,DA0137/2022
771364800813913138,True Blue Five - The Residence,340322836,Neale,,Kentish,-41.38174252625261,146.3229886607132,Entire home/apt,286,1,1,2023-02-16,1,5,363,1,DA2020/74
785794790427060832,Historic Toll House in a prime spot near the CBD,436692322,Jo And Matt,,Hobart,-42.85893,147.31251,Entire home/apt,348,2,2,2023-02-21,1.33,56,193,2,PLN22831
591441972059777255,Shearers Hut,21552046,Angela & Elizabeth,,Glamorgan/Spring Bay,-42.6406,147.78184,Entire home/apt,295,1,96,2023-02-21,9.20,4,337,96,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
785965864683860330,LUXE - Nestled in the hills of West Launceston,164196290,Joe,,Launceston,-41.458086132917735,147.12753307486878,Entire home/apt,330,1,9,2023-02-25,3.91,1,334,9,DA0697/2022
785992327962682927,Swan Sea Retreat - Stunning 360 Waterfront views,425096584,Bryan,,Hobart,-42.91476,147.34419,Entire home/apt,396,1,5,2023-03-02,2.73,15,84,5,PLN-20-383
786454267163912279,Deja Blue - Beach Shack Paradise,96784548,Emily,,Glamorgan/Spring Bay,-41.8730372,148.2959992,Entire home/apt,293,2,9,2023-03-06,4.91,36,292,9,Exempt: This listing falls under the 'home sharing' exemption
778650008760438413,The Dannebrog Lodge Room 10,488914521,Aylin,,Devonport,-41.17376,146.36229,Private room,150,1,0,,,4,359,0,"Exempt: This listing is a hotel, motel, or caravan park"
779242088716415956,Quaint 1950s Workers Cottage,156396014,Rob,,George Town,-41.0970113,146.8241027,Entire home/apt,151,2,5,2023-01-27,1.81,1,346,5,Exempt: This listing falls under the 'home sharing' exemption
779964369586628454,"Vineyard Views Brand New! Sleeps 6, 20 Mins to CBD",162143732,Andrew And Lisa,,Clarence,-42.88037,147.4292,Entire home/apt,277,2,3,2023-02-20,1.38,5,6,3,PDPLANPMTD-2022/31879
592322435312474470,Kismet at Kayena,87446749,Sue,,West Tamar,-41.200897,146.904953,Entire home/apt,135,1,11,2023-02-28,1.00,1,358,11,Exempt: This listing falls under the 'home sharing' exemption
779989835521525302,Sea. Salt. Sun Beach House,464526912,Emily,,Glamorgan/Spring Bay,-41.8716193,148.2864877,Entire home/apt,472,2,18,2023-03-03,8.18,4,135,18,Exempt: This listing falls under the 'home sharing' exemption
780578269667987653,Beach house with sea views and large backyard,491218359,Brian,,Devonport,-41.1718567,146.3861493,Entire home/apt,209,1,10,2023-03-05,9.09,1,166,10,PA2022.0130
780581971590097457,Cosy Accommodation Moments From The Centre Of Town,5266238,Moxxi,,Launceston,-41.44381,147.13564,Entire home/apt,131,1,23,2023-03-02,9.72,76,154,23,Exempt
780595557502785918,Ethyl's lazer baby,97905593,Asya,,Glenorchy,-42.8383518,147.2645154,Entire home/apt,219,2,8,2023-02-20,3.12,1,33,8,Exempt: This listing falls under the 'home sharing' exemption
780647793708271232,Contemporary stop-over close to Ferry and Beach,168835208,Nicholas,,Devonport,-41.17534,146.38726,Private room,58,1,16,2023-03-08,8.57,1,88,16,Exempt: This listing falls under the 'home sharing' exemption
780737332205272546,Stunning Four Bedroom Home With Jacuzzi and Wifi,5266238,Moxxi,,Launceston,-41.455859705793884,147.12103001580695,Entire home/apt,373,2,11,2023-03-06,4.40,76,326,11,DA170/2020
780738404118498784,The Treehouse - A Mile From Anywhere Yet Minutes F,5266238,Moxxi,,West Tamar,-41.43048,147.10618,Entire home/apt,255,2,16,2023-03-02,5.71,76,129,16,Exempt
780763742383079588,Frankie Beach House,96784548,Emily,,Glamorgan/Spring Bay,-41.8677772,148.2881298,Entire home/apt,761,2,12,2023-03-03,5.90,36,280,12,Exempt: This listing falls under the 'home sharing' exemption
786481971349744181,Anchored@Bicheno - Ohmyview!,96784548,Emily,,Glamorgan/Spring Bay,-41.86622,148.2818417,Entire home/apt,410,2,15,2023-02-27,7.14,36,321,15,DA2022/307
